"","cod_mun","populacao","faixa_pop","pib_per_cap","Num_sc","Num_pl","Num_chl","Num_consor","Num_fu","ser_perc","nota_transp_2016","leg.dummie_2012","idhm_quintil","idhm_2013"
"245","1507300",111633,"6 - 100001 até 500000",9224.09,2,2,2,0,3,16.3,5.6,0,"segundo",0.594
"246","1507409",15341,"3 - 10001 até 20000",10976.34,3,3,3,3,3,22.3,1.9,1,"segundo",0.608
"247","1507466",5703,"2 - 5001 até 10000",6194.48,3,2,2,3,3,0,2,0,"primeiro",0.583
"248","1507474",21767,"4 - 20001 até 50000",5863.61,2,2,2,0,3,56.6,3.1,1,"primeiro",0.539
"249","1507607",55191,"5 - 50001 até 100000",10095.32,3,3,3,0,3,14.2,7.8,0,"primeiro",0.591
"250","1507706",24768,"4 - 20001 até 50000",6656.03,3,2,3,0,3,16.2,5.5,1,"primeiro",0.558
"251","1507755",5492,"2 - 5001 até 10000",14611.67,2,3,2,0,3,11.6,1,1,"primeiro",0.59
"252","1507805",12075,"3 - 10001 até 20000",8119.69,3,2,3,0,3,17.2,2.9,0,"primeiro",0.514
"253","1507904",24076,"4 - 20001 até 50000",6091.2,3,0,2,0,3,17,2.1,1,"segundo",0.615
"254","1507953",93906,"5 - 50001 até 100000",7923.99,2,3,2,0,3,8.1,5.3,0,"primeiro",0.588
"255","1508001",59795,"5 - 50001 até 100000",8629.47,2,2,3,0,3,0,5.7,1,"primeiro",0.586
"256","1508050",17880,"3 - 10001 até 20000",11863.94,2,1,3,0,3,19.8,2.9,1,"primeiro",0.562
"257","1508084",36674,"4 - 20001 até 50000",15438.49,3,2,3,0,3,16,5.7,1,"terceiro",0.659
"258","1508100",105431,"6 - 100001 até 500000",27986.64,2,3,3,0,3,9.7,7.2,1,"terceiro",0.666
"259","1508126",51956,"5 - 50001 até 100000",23292.75,3,3,3,0,3,14.3,3.7,1,"segundo",0.604
"260","1508159",44607,"4 - 20001 até 50000",10442.55,3,1,2,0,2,12.9,0.8,0,"primeiro",0.589
"261","1508209",50622,"5 - 50001 até 100000",6357.74,3,2,3,0,3,15.7,0,1,"segundo",0.617
"262","1508357",14242,"3 - 10001 até 20000",31725.83,3,2,2,0,3,4.9,1.5,1,"segundo",0.596
"263","1508407",42465,"4 - 20001 até 50000",20223.62,3,3,3,0,3,23.8,0.2,0,"terceiro",0.646
"264","1600055",4850,"1 - Até 5000",11106.94,2,2,2,0,3,3.6,7.1,0,"quarto",0.709
"265","1600105",8553,"2 - 5001 até 10000",19502.94,3,3,2,0,3,14.8,6.8,0,"segundo",0.642
"266","1600154",13411,"3 - 10001 até 20000",21653.78,2,3,3,0,3,5.3,0.4,1,"segundo",0.626
"267","1600204",9979,"2 - 5001 até 10000",12180.66,2,2,3,0,3,16.6,5.5,1,"segundo",0.643
"268","1600212",5291,"2 - 5001 até 10000",11256.01,2,2,2,0,3,2.3,0,0,"segundo",0.628
"269","1600238",6714,"2 - 5001 até 10000",28435.47,2,2,2,0,2,14.2,1.4,1,"terceiro",0.656
"270","1600253",4836,"1 - Até 5000",10186.99,2,2,3,0,3,25,0,0,"primeiro",0.576
"271","1600279",44777,"4 - 20001 até 50000",12501.04,3,2,3,0,3,21.2,0.3,0,"terceiro",0.665
"272","1600303",446757,"6 - 100001 até 500000",19881.8,2,2,3,0,3,10.2,6.2,0,"quinto",0.733
"273","1600402",19157,"3 - 10001 até 20000",10810.9,3,3,3,0,3,8.8,7.1,0,"primeiro",0.592
"274","1600501",23628,"4 - 20001 até 50000",11996.68,3,3,3,0,3,7.2,0,0,"terceiro",0.658
"275","1600535",19191,"3 - 10001 até 20000",14234.87,3,3,3,0,3,21.9,1,0,"segundo",0.64
"276","1600550",4404,"1 - Até 5000",13203.4,1,3,2,0,3,3.8,6.4,0,"segundo",0.614
"277","1600600",110565,"6 - 100001 até 500000",17036.61,3,3,3,0,3,15.9,0,0,"quarto",0.692
"278","1600709",14754,"3 - 10001 até 20000",11054.6,2,3,3,0,3,20.9,0.3,0,"primeiro",0.592
"279","1600808",14045,"3 - 10001 até 20000",11191.57,3,2,3,0,3,2.1,2.2,0,"segundo",0.619
"280","1700251",2523,"1 - Até 5000",10772.22,3,2,3,0,3,24.4,6.4,0,"terceiro",0.665
"281","1700301",5987,"2 - 5001 até 10000",14676.46,3,2,3,0,3,15.9,4.5,1,"terceiro",0.657
"282","1700350",5645,"2 - 5001 até 10000",11494.58,2,2,3,0,3,23.6,7.7,0,"terceiro",0.663
"283","1700400",7480,"2 - 5001 até 10000",14361.5,2,2,3,0,3,21.7,2.7,1,"segundo",0.636
"284","1700707",8546,"2 - 5001 até 10000",26666.96,1,2,2,0,3,16.2,5.7,0,"quarto",0.708
"285","1701002",9900,"2 - 5001 até 10000",8697.92,3,1,3,0,3,19,2.3,0,"terceiro",0.671
"286","1701051",3355,"1 - Até 5000",9134.39,2,2,3,0,3,19.8,5.1,1,"terceiro",0.648
"287","1701101",4561,"1 - Até 5000",15930.63,2,2,3,0,3,15.2,6.4,1,"terceiro",0.651
"288","1701309",5933,"2 - 5001 até 10000",8981.85,1,2,3,0,3,21.5,5.8,0,"segundo",0.593
"289","1701903",6791,"2 - 5001 até 10000",10147.8,3,1,3,0,3,9.8,4.5,0,"segundo",0.639
"290","1702000",8822,"2 - 5001 até 10000",15680.59,2,2,3,0,3,21,3,0,"terceiro",0.675
"291","1702109",167176,"6 - 100001 até 500000",18174.35,3,3,3,3,3,22.9,5.1,1,"quinto",0.752
"292","1702158",5448,"2 - 5001 até 10000",9723.05,1,2,3,0,3,18.4,0.4,1,"segundo",0.604
"293","1702208",33963,"4 - 20001 até 50000",8977.83,1,2,3,0,3,13.9,3.1,1,"segundo",0.631
"294","1702307",6821,"2 - 5001 até 10000",12741.63,2,2,3,0,3,3.3,2.4,0,"terceiro",0.68
"295","1702406",10805,"3 - 10001 até 20000",12679.37,3,1,3,0,3,26.9,2.7,1,"terceiro",0.651
"296","1702554",17386,"3 - 10001 até 20000",9877.4,2,2,3,0,3,25.7,3.7,1,"terceiro",0.67
"297","1702703",3654,"1 - Até 5000",9270.6,2,2,3,0,3,12.9,0.4,0,"terceiro",0.677
"298","1702901",9669,"2 - 5001 até 10000",8636.35,2,2,3,0,3,28.7,0.4,0,"segundo",0.627
"299","1703008",10728,"3 - 10001 até 20000",8430.31,3,2,3,0,3,0,1.8,0,"segundo",0.642
"300","1703057",3379,"1 - Até 5000",26901.72,2,2,3,0,3,13.3,4.1,1,"segundo",0.638
"301","1703073",4416,"1 - Até 5000",11458.45,3,2,3,0,3,21.1,3.9,1,"segundo",0.603
"302","1703107",5579,"2 - 5001 até 10000",9942.92,3,2,3,0,3,11.9,3.4,1,"segundo",0.642
"303","1703206",4540,"1 - Até 5000",11925.57,1,2,3,0,3,0,4.9,0,"segundo",0.638
"304","1703305",4361,"1 - Até 5000",16300.61,2,2,3,0,3,22.1,0.2,1,"terceiro",0.66
"305","1703602",2166,"1 - Até 5000",15995.56,3,3,3,0,3,31.8,0.5,1,"terceiro",0.684
"306","1703701",5426,"2 - 5001 até 10000",16471.37,2,2,3,0,3,14.6,6.3,1,"terceiro",0.686
"307","1703800",10681,"3 - 10001 até 20000",6383.53,2,2,3,0,3,22.7,5.8,0,"segundo",0.627
"308","1703826",2246,"1 - Até 5000",9645.54,3,2,3,0,3,12.3,5.3,0,"segundo",0.627
"309","1703842",9207,"2 - 5001 até 10000",41459.58,2,2,3,0,3,0,5.1,0,"primeiro",0.544
"310","1703867",4116,"1 - Até 5000",54219.36,2,3,3,0,3,20.2,4.4,0,"terceiro",0.662
"311","1703883",2482,"1 - Até 5000",13386.47,2,2,3,0,3,0,6.7,1,"segundo",0.64
"312","1703891",3945,"1 - Até 5000",7383.83,3,2,3,0,3,28.3,6.3,0,"segundo",0.594
"313","1703909",5043,"2 - 5001 até 10000",13215.47,3,2,3,0,3,12.3,3.2,0,"terceiro",0.658
"314","1704105",2771,"1 - Até 5000",8878.78,2,2,3,0,3,12.8,8.3,1,"primeiro",0.569
"315","1705508",33535,"4 - 20001 até 50000",14626.18,3,2,3,0,3,26,7.8,1,"quarto",0.701
"316","1705607",4224,"1 - Até 5000",8916.12,1,2,3,0,3,3.5,3.9,0,"primeiro",0.592
"317","1706001",5370,"2 - 5001 até 10000",10914.99,2,2,3,0,3,15.5,4.9,1,"segundo",0.605
"318","1706100",7393,"2 - 5001 até 10000",11723.02,2,2,3,0,3,13.6,7.3,0,"terceiro",0.673
"319","1706258",1666,"1 - Até 5000",17717.54,2,2,3,0,3,23.1,4.4,0,"terceiro",0.644
"320","1706506",5753,"2 - 5001 até 10000",12220.11,2,2,3,0,3,15,9.6,0,"primeiro",0.581
"321","1707009",20870,"4 - 20001 até 50000",17602.72,3,2,3,0,3,20.7,0,0,"quarto",0.701
"322","1707108",6729,"2 - 5001 até 10000",11985.08,2,3,3,0,3,17,0,1,"terceiro",0.683
"323","1707207",7311,"2 - 5001 até 10000",9640.17,3,2,3,0,3,14.6,6.8,0,"primeiro",0.583
"324","1707306",4720,"1 - Até 5000",19620.21,2,2,3,0,3,19.6,3.5,1,"terceiro",0.679
"325","1707405",10356,"3 - 10001 até 20000",6721.17,2,2,3,0,3,30.8,0,0,"primeiro",0.57
"326","1707553",3889,"1 - Até 5000",13438.71,3,2,3,0,3,13.8,5.9,1,"quarto",0.697
"327","1707652",5403,"2 - 5001 até 10000",24337.02,2,3,2,0,3,16,2.6,0,"terceiro",0.689
"328","1707702",8824,"2 - 5001 até 10000",9658.16,1,2,3,0,3,0,2.9,1,"segundo",0.621
"329","1708205",18773,"3 - 10001 até 20000",17411.72,2,3,3,0,3,35.4,4.6,0,"terceiro",0.67
"330","1708254",2542,"1 - Até 5000",47456.74,2,3,3,0,3,35.3,4.2,1,"terceiro",0.659
"331","1708304",5125,"2 - 5001 até 10000",9996.79,3,2,2,0,3,21.8,5.9,0,"segundo",0.621
"332","1709005",12730,"3 - 10001 até 20000",10232.81,3,2,3,0,3,0,2.9,1,"primeiro",0.576
"333","1709302",24892,"4 - 20001 até 50000",18565.76,2,3,3,0,3,29.1,7.3,0,"quinto",0.741
"334","1709500",82762,"5 - 50001 até 100000",20080.43,3,3,3,0,3,20.2,6.5,1,"quinto",0.759
"335","1709807",1843,"1 - Até 5000",16790.67,2,2,3,0,3,39,7,0,"segundo",0.62
"336","1710508",7388,"2 - 5001 até 10000",10597.64,1,2,2,0,3,24.9,6.8,1,"segundo",0.612
"337","1710706",6063,"2 - 5001 até 10000",7632.83,1,2,3,0,3,31.3,5.6,0,"segundo",0.616
"338","1710904",3711,"1 - Até 5000",15957.01,2,2,2,0,3,13,2.6,1,"segundo",0.601
"339","1711100",2482,"1 - Até 5000",13589.57,2,1,3,0,3,8.8,2.6,1,"terceiro",0.65
"340","1711506",3730,"1 - Até 5000",11358.68,2,2,3,0,3,26.2,5.7,1,"terceiro",0.662
"341","1711803",2253,"1 - Até 5000",9428.87,2,2,3,0,3,39.4,2.9,0,"primeiro",0.584
"342","1711902",11859,"3 - 10001 até 20000",37696.72,2,2,3,0,3,28.3,5.9,1,"segundo",0.627
"343","1711951",3957,"1 - Até 5000",7791.72,2,2,3,0,2,27.6,4.2,0,"primeiro",0.579
"344","1712009",2991,"1 - Até 5000",15862.56,2,2,3,0,3,11.1,6.3,1,"terceiro",0.675
"345","1712157",1782,"1 - Até 5000",8864.7,1,2,3,0,3,7.6,4,0,"terceiro",0.66
"346","1712405",3801,"1 - Até 5000",7102.98,1,1,3,0,3,0,6.8,1,"primeiro",0.57
"347","1712454",2896,"1 - Até 5000",10184.64,3,2,3,0,3,20.2,0,1,"segundo",0.639
"348","1712504",4814,"1 - Até 5000",13715.25,2,2,3,0,3,19.7,6.4,1,"segundo",0.631
"349","1712702",2478,"1 - Até 5000",67925.4,1,2,3,0,3,8.3,4.1,0,"segundo",0.607
"350","1712801",3338,"1 - Até 5000",7882.15,2,2,3,0,3,42.3,3.6,0,"primeiro",0.58
"351","1713205",19934,"3 - 10001 até 20000",19779.97,3,2,3,0,3,7,5.1,0,"terceiro",0.684
"352","1713304",13232,"3 - 10001 até 20000",12749.29,3,3,3,0,3,14.2,5.2,0,"terceiro",0.662
"353","1713601",7412,"2 - 5001 até 10000",16019.27,3,2,3,0,3,30.9,7.5,1,"segundo",0.622
"354","1713700",2213,"1 - Até 5000",12591.88,3,2,3,0,3,30.3,2.4,0,"segundo",0.62
"355","1713809",6272,"2 - 5001 até 10000",8505.79,3,1,3,0,3,18,7.8,0,"segundo",0.628
"356","1713957",3395,"1 - Até 5000",10319.64,1,2,3,0,3,0,0,1,"segundo",0.596
"357","1714203",9279,"2 - 5001 até 10000",11811.11,3,2,3,0,3,16.1,3.3,0,"terceiro",0.673
"358","1714302",4239,"1 - Até 5000",9236.21,2,2,2,0,3,22.5,6.8,1,"segundo",0.643
"359","1714880",11408,"3 - 10001 até 20000",19278.52,3,2,3,0,3,0,7.5,0,"segundo",0.631
"360","1715002",4066,"1 - Até 5000",9517.05,2,2,3,0,3,26.2,7.8,0,"terceiro",0.661
"361","1715101",4101,"1 - Até 5000",9151.24,3,2,3,0,3,18.4,5.7,0,"segundo",0.639
"362","1715150",2350,"1 - Até 5000",9194.59,3,2,2,0,3,12.4,2.9,1,"quarto",0.699
"363","1715507",1091,"1 - Até 5000",16623.26,2,2,3,0,3,17.1,6.1,0,"terceiro",0.675
"364","1715705",5543,"2 - 5001 até 10000",12539.01,2,2,3,0,3,21.1,5.6,1,"primeiro",0.571
"365","1715754",7623,"2 - 5001 até 10000",12146.75,3,2,3,0,3,18.7,0,0,"terceiro",0.673
"366","1716109",48409,"4 - 20001 até 50000",18636.82,2,2,3,0,3,16,6.5,0,"quinto",0.764
"367","1716208",10579,"3 - 10001 até 20000",16332.84,3,2,3,0,3,9.7,5.6,0,"segundo",0.595
"368","1716307",4793,"1 - Até 5000",10523.83,2,2,3,0,3,27.7,5.8,0,"terceiro",0.661
"369","1716505",12698,"3 - 10001 até 20000",54479.13,2,3,3,0,3,30.1,5.2,0,"quinto",0.732
"370","1716604",11209,"3 - 10001 até 20000",34746.67,3,2,3,0,3,20.6,7,0,"terceiro",0.674
"371","1716703",8581,"2 - 5001 até 10000",11824.72,3,3,3,0,3,0,6.6,1,"terceiro",0.671
"372","1717008",4562,"1 - Até 5000",9197.18,1,2,3,0,3,25.9,4.2,1,"segundo",0.605
"373","1717206",3024,"1 - Até 5000",13222.53,2,2,3,0,3,18.1,2.4,0,"segundo",0.621
"374","1717503",7264,"2 - 5001 até 10000",13676.4,2,2,3,0,3,27.9,5.7,0,"terceiro",0.65
"375","1717800",4652,"1 - Até 5000",7698.21,1,2,3,0,2,7.1,3.4,1,"segundo",0.603
"376","1717909",7712,"2 - 5001 até 10000",8541.74,1,2,3,0,3,20.8,2.5,1,"segundo",0.624
"377","1718006",3007,"1 - Até 5000",8137.7,2,2,2,0,3,19.8,2.2,1,"terceiro",0.645
"378","1718204",51846,"5 - 50001 até 100000",21574.44,2,2,3,0,3,21,6.5,0,"quinto",0.74
"379","1718303",8158,"2 - 5001 até 10000",6754.44,3,2,3,0,3,33.6,0,1,"primeiro",0.583
"380","1718402",3750,"1 - Até 5000",11150.41,2,2,2,0,3,11,4.1,1,"terceiro",0.669
"381","1718451",2561,"1 - Até 5000",19180.03,3,2,3,0,3,21.9,9.3,1,"terceiro",0.669
"382","1718501",4081,"1 - Até 5000",8062.62,1,2,3,0,2,22.7,6,1,"primeiro",0.5
"383","1718550",4478,"1 - Até 5000",8429.74,2,1,3,0,3,16.1,5.1,1,"primeiro",0.572
"384","1718659",1938,"1 - Até 5000",8720.72,1,2,2,0,3,11,0,1,"segundo",0.608
"385","1718709",2740,"1 - Até 5000",15082.04,3,2,3,0,3,5.4,6.1,0,"segundo",0.616
"386","1718758",6473,"2 - 5001 até 10000",7679.28,3,2,3,0,3,47.2,3.1,0,"segundo",0.6
"387","1718808",4329,"1 - Até 5000",6606.32,2,2,3,0,3,35.2,3.3,1,"segundo",0.606
"388","1718840",3411,"1 - Até 5000",15302.43,2,2,3,0,3,8,2.9,0,"terceiro",0.659
"389","1718865",7144,"2 - 5001 até 10000",11933.32,2,2,3,0,3,0,4.9,0,"segundo",0.616
"390","1718881",3198,"1 - Até 5000",11404.44,2,2,3,0,3,24.6,8,0,"segundo",0.634
"391","1718899",2278,"1 - Até 5000",18378.71,2,2,3,0,3,6.1,2.6,0,"terceiro",0.651
"392","1718907",4773,"1 - Até 5000",19574.84,2,2,3,0,2,11.9,8.3,1,"segundo",0.595
"393","1719004",2729,"1 - Até 5000",8465.48,3,2,3,0,2,29.2,4.2,1,"terceiro",0.662
"394","1720002",2545,"1 - Até 5000",10001.98,1,2,3,0,3,17,2.2,1,"segundo",0.637
"395","1720150",1532,"1 - Até 5000",9237.05,2,2,3,0,3,8.5,5.2,1,"primeiro",0.574
"396","1720200",11436,"3 - 10001 até 20000",6520.53,3,2,3,0,3,27.1,5.1,0,"segundo",0.623
"397","1720259",3044,"1 - Até 5000",8774.62,1,2,2,0,3,28,0.4,1,"segundo",0.605
"398","1720499",4267,"1 - Até 5000",17556.11,2,2,3,0,3,11.7,5.4,0,"segundo",0.643
"399","1720655",5318,"2 - 5001 até 10000",19729.56,2,1,3,0,3,0,5,1,"terceiro",0.675
"400","1720804",9270,"2 - 5001 até 10000",7328.7,3,2,3,0,3,17.9,0.4,1,"segundo",0.604
"401","1720853",1878,"1 - Até 5000",24613.21,2,2,3,0,3,7.5,6.7,0,"terceiro",0.667
"402","1720903",16086,"3 - 10001 até 20000",12961.15,3,2,3,0,3,27.2,4.9,0,"segundo",0.634
"403","1720937",2075,"1 - Até 5000",9031.07,2,2,3,0,3,10.1,6.6,1,"segundo",0.601
"404","1720978",2716,"1 - Até 5000",22008.92,2,2,3,0,3,26.4,6,0,"terceiro",0.654
"405","1721000",265409,"6 - 100001 até 500000",24841.75,3,2,3,0,3,31.9,9.3,0,"quinto",0.788
"406","1721109",7236,"2 - 5001 até 10000",6795.51,2,2,2,0,3,3.5,2.9,0,"primeiro",0.589
"407","1721208",23153,"4 - 20001 até 50000",9719.94,3,2,3,0,3,12.4,3.4,1,"terceiro",0.681
"408","1721257",1751,"1 - Até 5000",38996.02,2,2,3,0,3,5,5.1,1,"terceiro",0.67
"409","1721307",2402,"1 - Até 5000",10823.32,2,2,2,0,3,18.6,7.5,1,"primeiro",0.587
"410","1722081",11509,"3 - 10001 até 20000",11680.26,3,2,3,0,3,0,5.2,0,"segundo",0.638
"411","1722107",11722,"3 - 10001 até 20000",27197.17,3,2,3,0,3,0,3.9,0,"terceiro",0.671
"412","2100055",108765,"6 - 100001 até 500000",16367.42,3,2,3,0,3,21.7,2.4,0,"terceiro",0.672
"413","2100105",6277,"2 - 5001 até 10000",5681.58,2,2,2,3,3,43.2,1,0,"primeiro",0.529
"414","2100154",12146,"3 - 10001 até 20000",4869.33,3,2,3,0,3,0.7,0.2,0,"primeiro",0.5
"415","2100204",21652,"4 - 20001 até 50000",4618.92,3,1,3,0,3,6,0.4,1,"primeiro",0.573
"416","2100303",25509,"4 - 20001 até 50000",6664.99,1,2,3,0,3,28.3,4.6,1,"primeiro",0.513
"417","2100402",11699,"3 - 10001 até 20000",4694.46,3,2,2,0,2,2.5,2.3,0,"primeiro",0.549
"418","2100436",26056,"4 - 20001 até 50000",7721.73,3,1,3,0,3,1.7,2.9,1,"primeiro",0.554
"419","2100477",31271,"4 - 20001 até 50000",4319.9,2,2,3,0,3,37.7,0.8,1,"primeiro",0.558
"420","2100501",10931,"3 - 10001 até 20000",26157.12,3,2,3,0,3,23.6,7.2,0,"segundo",0.633
"421","2100550",6731,"2 - 5001 até 10000",5260.65,3,3,3,0,3,15.1,2.8,1,"primeiro",0.52
"422","2100709",26618,"4 - 20001 até 50000",5325.12,3,2,2,0,3,31,3.9,1,"primeiro",0.581
"423","2100808",15057,"3 - 10001 até 20000",8493.38,3,2,3,0,3,52.8,2.8,1,"primeiro",0.581
"424","2100832",17712,"3 - 10001 até 20000",4966.31,3,3,3,2,3,29.1,7.5,0,"primeiro",0.568
"425","2100873",14843,"3 - 10001 até 20000",4188.18,3,3,3,0,3,10.8,0.8,0,"primeiro",0.533
"426","2100907",44800,"4 - 20001 até 50000",4828.33,3,2,3,0,3,0,1.7,0,"primeiro",0.521
"427","2100956",31944,"4 - 20001 até 50000",5578.54,3,3,3,0,3,40.2,2.4,0,"primeiro",0.512
"428","2101004",29096,"4 - 20001 até 50000",6844.8,3,2,2,0,3,0,0.6,0,"segundo",0.626
"429","2101103",11780,"3 - 10001 até 20000",4929.9,3,1,2,0,3,0,3.5,0,"segundo",0.641
"430","2101202",102265,"6 - 100001 até 500000",10377.46,3,2,3,0,3,0,5.2,0,"terceiro",0.651
"431","2101251",16276,"3 - 10001 até 20000",23545.85,3,2,3,0,3,19.2,5,1,"segundo",0.629
"432","2101301",17280,"3 - 10001 até 20000",4967.32,3,2,3,2,3,2.7,2.8,0,"primeiro",0.578
"433","2101350",5477,"2 - 5001 até 10000",4973.79,3,2,3,0,3,0.3,3.7,1,"primeiro",0.537
"434","2101400",90679,"5 - 50001 até 100000",32135.36,3,2,3,0,3,38.1,6.1,0,"terceiro",0.687
"435","2101509",18223,"3 - 10001 até 20000",9107.08,3,2,3,0,3,0,7.7,0,"primeiro",0.592
"436","2101608",85603,"5 - 50001 até 100000",6743.08,2,2,3,0,3,30.7,0.4,0,"segundo",0.606
"437","2101707",59623,"5 - 50001 até 100000",6331.69,1,2,3,0,3,16.3,2.6,0,"primeiro",0.57
"438","2101806",5515,"2 - 5001 até 10000",5195.24,2,2,2,0,3,21,0,1,"primeiro",0.546
"439","2101905",20837,"4 - 20001 até 50000",4061.54,3,2,3,0,3,27,6.9,0,"segundo",0.601
"440","2101939",5860,"2 - 5001 até 10000",7840.3,3,3,3,0,3,1.1,0,1,"segundo",0.604
"441","2101970",8816,"2 - 5001 até 10000",5341.77,3,2,3,0,3,38.6,2.1,1,"primeiro",0.545
"442","2102036",32133,"4 - 20001 até 50000",7074.94,2,1,3,0,3,15.8,3.2,1,"primeiro",0.558
"443","2102077",15655,"3 - 10001 até 20000",4678.99,3,2,3,0,2,9.2,5.4,1,"primeiro",0.562
"444","2102325",69548,"5 - 50001 até 100000",6245.54,2,2,3,0,3,15.2,3.4,0,"primeiro",0.556
"445","2102358",15055,"3 - 10001 até 20000",4648.6,3,2,3,0,3,29.8,2.5,1,"primeiro",0.583
"446","2102374",8762,"2 - 5001 até 10000",5271.03,3,2,2,3,3,40.4,0,1,"primeiro",0.537
"447","2102408",10876,"3 - 10001 até 20000",3769.24,3,1,3,0,3,0,0.2,0,"primeiro",0.553
"448","2102507",18850,"3 - 10001 até 20000",4442.7,1,3,3,0,3,0,0,1,"primeiro",0.523
"449","2102556",13921,"3 - 10001 até 20000",7195.93,3,3,3,0,3,24.6,3.9,1,"terceiro",0.652
"450","2102606",19567,"3 - 10001 até 20000",5210.95,1,3,3,0,3,4.3,0,0,"primeiro",0.561
"451","2102705",21299,"4 - 20001 até 50000",4717.92,3,2,3,0,3,37,0.4,1,"primeiro",0.565
"452","2102804",23902,"4 - 20001 até 50000",10860.58,3,2,3,0,3,14.7,5.1,1,"segundo",0.634
"453","2102903",23021,"4 - 20001 até 50000",6021.69,3,2,3,0,3,21.6,0.4,1,"primeiro",0.574
"454","2103000",160291,"6 - 100001 até 500000",8856.82,3,2,3,0,3,31.5,4.4,1,"segundo",0.624
"455","2103109",10435,"3 - 10001 até 20000",5127.04,3,2,3,1,3,2.1,3.8,0,"segundo",0.605
"456","2103125",8354,"2 - 5001 até 10000",4243.42,3,2,3,0,3,2,0.2,1,"primeiro",0.585
"457","2103158",12713,"3 - 10001 até 20000",4847.02,3,2,3,0,3,3.8,2.6,1,"primeiro",0.542
"458","2103208",76972,"5 - 50001 até 100000",7281.62,3,3,3,0,3,24.9,6.8,1,"segundo",0.604
"459","2103257",14238,"3 - 10001 até 20000",8961.8,3,1,2,0,3,49.8,5.2,1,"segundo",0.6
"460","2103307",119962,"6 - 100001 até 500000",7376.19,3,3,3,0,3,26.3,7.6,0,"segundo",0.595
"461","2103406",48078,"4 - 20001 até 50000",6698.56,3,2,3,0,3,34,0.2,1,"primeiro",0.564
"462","2103505",40097,"4 - 20001 até 50000",7180.27,3,2,3,0,3,24.4,2.4,0,"segundo",0.596
"463","2103554",15554,"3 - 10001 até 20000",5704.23,2,2,3,0,3,13.6,2.7,1,"primeiro",0.512
"464","2103604",63497,"5 - 50001 até 100000",5394.79,3,2,3,0,3,15.2,4.9,1,"primeiro",0.576
"465","2103703",31027,"4 - 20001 até 50000",5792.48,3,2,3,2,3,8.7,0,0,"segundo",0.612
"466","2103752",12650,"3 - 10001 até 20000",9519.08,3,3,3,0,3,34.6,0.4,1,"segundo",0.607
"467","2103802",22863,"4 - 20001 até 50000",8017.34,2,2,3,0,3,39.4,2.2,0,"segundo",0.622
"468","2103901",11015,"3 - 10001 até 20000",5348.82,3,2,3,0,3,15.6,6.8,1,"primeiro",0.533
"469","2104008",17238,"3 - 10001 até 20000",7084.55,3,3,3,0,3,34.7,1,0,"primeiro",0.586
"470","2104057",39805,"4 - 20001 até 50000",15446.24,3,2,3,0,3,37.5,0,1,"terceiro",0.659
"471","2104073",8293,"2 - 5001 até 10000",6382.16,3,2,3,0,3,24.8,2.9,1,"primeiro",0.532
"472","2104305",11262,"3 - 10001 até 20000",13127.94,2,2,3,0,3,40.5,2.1,0,"segundo",0.604
"473","2104404",17576,"3 - 10001 até 20000",5497.7,3,2,3,0,3,41.7,8.1,0,"primeiro",0.568
"474","2104503",10531,"3 - 10001 até 20000",5534.8,3,2,3,0,3,30.8,6,0,"primeiro",0.565
"475","2104552",17430,"3 - 10001 até 20000",17815.5,3,1,3,0,3,0,0,0,"segundo",0.629
"476","2104602",16386,"3 - 10001 até 20000",4540.9,3,2,3,0,3,21.4,0,1,"primeiro",0.572
"477","2104628",7580,"2 - 5001 até 10000",5324.31,3,1,3,0,3,40.2,7.2,0,"primeiro",0.544
"478","2104677",25188,"4 - 20001 até 50000",6592.38,3,3,3,0,3,17.3,1,1,"primeiro",0.569
"479","2104800",66013,"5 - 50001 até 100000",8047.31,3,2,3,0,3,46.8,5.7,1,"segundo",0.609
"480","2104909",11881,"3 - 10001 até 20000",5158.17,3,3,3,3,3,29.6,5.9,0,"segundo",0.625
"481","2105104",26240,"4 - 20001 até 50000",4208.83,2,2,3,3,3,14,2.9,0,"primeiro",0.546
"482","2105153",13567,"3 - 10001 até 20000",8821.29,3,2,2,0,3,39.8,0,1,"primeiro",0.569
"483","2105203",11533,"3 - 10001 até 20000",6184.59,3,2,3,0,3,38.1,2.2,1,"segundo",0.614
"484","2105302",252320,"6 - 100001 até 500000",22756.53,3,2,3,0,3,0,0.4,0,"quinto",0.731
"485","2105401",65713,"5 - 50001 até 100000",7060.61,3,2,3,0,3,23.3,5.3,0,"segundo",0.599
"486","2105427",25357,"4 - 20001 até 50000",8682.47,3,2,3,0,3,20.7,3.4,1,"segundo",0.63
"487","2105476",16015,"3 - 10001 até 20000",4803.91,3,1,2,0,2,50.9,2.4,0,"primeiro",0.49
"488","2105500",23338,"4 - 20001 até 50000",7421.49,3,2,3,0,3,20.2,3.5,1,"segundo",0.641
"489","2105658",3539,"1 - Até 5000",8508.81,2,2,3,0,3,13,1.4,1,"primeiro",0.552
"490","2105708",48511,"4 - 20001 até 50000",5831.32,3,2,3,0,3,14.3,5.8,1,"primeiro",0.589
"491","2105807",10565,"3 - 10001 até 20000",4924,3,3,3,0,3,23.3,4.4,0,"primeiro",0.581
"492","2105906",15820,"3 - 10001 até 20000",5350.51,3,2,3,0,3,30.8,1.6,1,"primeiro",0.557
